hours,jd,fid,H,sigmapsf,heliodist
19531.028332795948,2459181.7190972,1,7.59740947080896,0.196597009897232,14.25379840674
19532.93055599928,2459181.7983565,2,6.95092292066428,0.117880143225193,14.25169967165
19628.039999999102,2459185.76125,2,6.94816218646761,0.115729279816151,14.26174810352
19631.60527680069,2459185.9098032,1,7.37694256760241,0.171941891312599,14.26173849133
19674.60861119628,2459187.7016088,1,7.71086408462123,0.14260670542717,14.19175352348
19680.7344456017,2459187.9568519,2,7.235303025208191,0.1193740293383598,14.21718522812
19723.742222394794,2459189.7488426,2,7.05959920329812,0.0759089887142181,14.25525617562
19724.74277759716,2459189.7905324,1,7.58268530798109,0.109830662608147,14.2538069085
19843.058611202985,2459194.7203588,1,7.72961810294185,0.147063583135605,14.19529703509
19844.98500000313,2459194.800625,2,7.19622697035309,0.070266418159008,14.19526053818
19892.43888959661,2459196.7778704,2,7.02230690602795,0.105811223387718,14.17344915055
19939.557223197076,2459198.7411343,2,6.89305742303794,0.0847614705562592,14.26972620848
19941.70944479853,2459198.8308102,1,7.67063003077834,0.106575131416321,14.26971015422
19987.02666720003,2459200.7190278,1,7.86739982341814,0.107241824269295,14.23087321758
19988.083610404283,2459200.7630671,2,7.34413257650003,0.0827420502901077,14.23083803165
20059.549444802105,2459203.7408102,2,7.10214987945375,0.0841571018099785,14.25167653923
20062.1755559966,2459203.8502315,1,7.85317738334865,0.118936233222485,14.25026530831
20106.61277759448,2459205.7017824,2,7.3215281879692,0.087119922041893,14.19107492568
20108.025832794607,2459205.7606597,1,7.9364461271911,0.114215344190598,14.19105884501
20370.009165599942,2459216.6766319,1,7.75986968151676,0.149420291185379,14.20450483932
20371.65277680382,2459216.7451157,2,7.24724495956193,0.0924534574151039,14.19675706894
20395.19888880104,2459217.7262037,1,7.55991252698594,0.152965202927589,14.27406579132
20419.45722239837,2459218.7369676,1,8.04548284270826,0.147792607545853,14.2258711016
20420.693611197174,2459218.7884838,2,7.37441723366322,0.108380317687988,14.22582385255
20468.20388880372,2459220.7680787,1,7.84137368732444,0.106114976108074,14.20586291301
20468.643888004124,2459220.786412,2,7.298460423279806,0.1088237762451171,14.19384525696
20515.162778399885,2459222.7246991,2,7.47711113792969,0.0812544673681259,14.21875297452
20516.64555600285,2459222.7864815,1,7.92134243329698,0.126984149217606,14.21864688889
20537.697499204427,2459223.6636458,1,8.05633716892819,0.14461176097393,14.21587689309
20539.57222320512,2459223.7417593,2,7.36765481123987,0.0924158617854118,14.21236177859
20562.59166720137,2459224.7009028,1,7.64270692805109,0.16138918697834,14.26109215691
20563.137223195285,2459224.7236343,2,7.06964541356883,0.0977066084742546,14.25884200553
20634.631111197174,2459227.7025463,1,7.882845093000917,0.1221728697419166,14.18895209346
20636.78222160414,2459227.7921759,2,7.23943177020434,0.106051608920097,14.19180879616
20730.61472160369,2459231.7018634,2,7.6231997739208,0.161409497261047,14.21736761079
20731.0827767998,2459231.7213657,1,8.16038981901291,0.156001806259155,14.21590663689
21162.41972159967,2459249.6937384,2,7.68805104072438,0.122713215649128,14.22299349937
21209.490832798183,2459251.6550347,1,7.96386520674444,0.130115792155266,14.24011885223
21210.472778398544,2459251.6959491,2,7.38482785817462,0.0789780095219612,14.23374211682
21258.05666640401,2459253.6786111,1,7.793895754499298,0.1411448717117309,14.17064882976
21258.06805440411,2459253.6790856,1,7.790616038283083,0.1160162612795829,14.1706484965
21260.671943999827,2459253.787581,2,7.227454143287295,0.113907366991043,14.17057229722
21260.717776793987,2459253.7894907,2,7.226498413031576,0.1169921308755874,14.17057095601
21306.092776793987,2459255.6801157,1,7.8003195508339935,0.153405413031578,14.169243453
21306.178334400058,2459255.6836806,1,7.702136890799244,0.116751879453659,14.1692409505
21308.2541663982,2459255.7701736,2,7.465487193353384,0.1558431088924408,14.16918023458
21353.9858327955,2459257.6756597,1,7.925268511174474,0.1026789769530296,14.16784296674
21354.076665602624,2459257.6794444,1,8.041421706836351,0.1650267094373703,14.16784031128
21354.572776794437,2459257.7001157,2,7.409379162771236,0.0941768512129783,14.16782580773
21354.615832798183,2459257.7019097,2,7.387831835241373,0.1054260805249214,14.16782454901
21426.07333439961,2459260.6793056,1,7.761971181794333,0.145091563463211,14.16573631708
21426.71083439514,2459260.7058681,1,7.845138689968898,0.1833230406045913,14.16571769423
21427.09388880059,2459260.7218287,2,7.301990254153285,0.1853658854961395,14.16570650438
21427.393334403638,2459260.7343056,2,7.366570693992932,0.1510683596134185,14.16569775696
21593.56750080362,2459267.6582292,2,7.51261263256564,0.2137679010629654,14.16084773008
21641.562223199755,2459269.6580093,2,7.270314454233185,0.1258481740951538,14.15944852249
21689.563888795677,2459271.6580787,2,7.302789501578314,0.1477015018463134,14.15804982453
21738.64388880506,2459273.7030787,2,7.154151271959002,0.1275177299976349,14.15662044234
21788.053334400058,2459275.7618056,2,7.202792785134026,0.165130078792572,14.15518221867
22409.6672232002,2459301.6623843,2,7.452838153273294,0.215468168258667,14.13715288875
22529.65222320333,2459306.6617593,1,7.920578960152314,0.1921743899583816,14.13368670379
22531.07027759403,2459306.7208449,2,7.261486622580875,0.1702958792448043,14.13364576527
22577.735555995256,2459308.6652315,1,7.853909263020913,0.1669077277183532,14.13229891301
22578.11805599928,2459308.681169,2,7.194655125723118,0.1165372505784034,14.13228787612
25441.22777760029,2459427.9774074,2,7.2424198032189615,0.1111471131443977,14.0509810124
25441.28583360091,2459427.9798264,2,7.497979870197396,0.1664544641971588,14.05097939084
25441.34388960153,2459427.9822454,2,7.431222813995699,0.1345293372869491,14.05097776929
25441.402221601456,2459427.9846759,2,7.407660139162912,0.1434525251388549,14.05097614003
25441.46027760208,2459427.9870949,2,7.391987601764901,0.1463065296411514,14.05097451849
25465.19916720316,2459428.9762153,2,7.3655565658024145,0.1256055384874344,14.05031156781
25465.25833439827,2459428.9786806,2,7.449749168420032,0.1327882707118988,14.0503099157
25465.317499201745,2459428.9811458,2,7.481049086141903,0.1608622074127197,14.05030826366
25465.376666396856,2459428.9836111,2,7.403836125881597,0.1275694817304611,14.05030661154
25465.435833603144,2459428.9860764,2,7.516864025842612,0.1484002321958542,14.05030495943
25489.215000003576,2459429.976875,2,7.156313913457101,0.0983810350298881,14.04964107506
25489.274167198688,2459429.9793403,2,7.258080919693397,0.1055904999375343,14.04963942342
25489.33333440497,2459429.9818056,2,7.211444758439466,0.0934879779815673,14.04963777178
25489.392499197274,2459429.9842708,2,7.193073596608542,0.1081419065594673,14.04963612022
25489.45138800144,2459429.9867245,2,7.145373113077193,0.0933673307299614,14.04963447635
25513.25222159922,2459430.9784259,2,7.092194037877865,0.0967157557606697,14.04897017873
25513.311388794333,2459430.9808912,2,7.182122222987939,0.1134796664118766,14.04896852757
25513.37055600062,2459430.9833565,2,7.076488504234044,0.1050325408577919,14.04896687641
25513.42972319573,2459430.9858218,2,7.143425509313493,0.0804078951478004,14.04896522525
25513.4886119999,2459430.9882755,2,7.337185917381245,0.1029463335871696,14.04896358187
26017.376666396856,2459451.9836111,2,7.324700111001919,0.1294755190610885,14.03494439767
26088.57722159475,2459454.9503009,2,7.543719251823166,0.1202559620141983,14.03297042021
26208.75194399804,2459459.957581,1,8.075694912516635,0.1723053008317947,14.02964259358
26257.512499194592,2459461.9892708,2,7.372522404284583,0.1075192913413047,14.02829374365
26257.605278402567,2459461.9931366,2,7.322462418893371,0.0950365960597992,14.0282911779
26304.62222159654,2459463.9521759,1,7.864126519953695,0.1926698088645935,14.02699133249
26305.21055520326,2459463.9766898,2,7.305658721573019,0.096449501812458,14.02697507202
26329.21444560215,2459464.9768519,1,7.784392498571993,0.1599621921777725,14.02631174938
26329.555000796918,2459464.9910417,2,7.218560705690493,0.0957683846354484,14.02630233991
26376.696388799697,2459466.9552662,1,7.797915711849425,0.1330253332853317,14.02500021637
26377.118332799524,2459466.9728472,2,7.401312950922183,0.0894716158509254,14.02498856501
26425.104443997145,2459468.9722685,1,7.79855455342809,0.1175054535269737,14.02366389814
26425.61388960108,2459468.9934954,2,7.181268084600584,0.1037039831280708,14.02364983902
26425.624999199063,2459468.9939583,2,7.225552205158278,0.0829821825027465,14.02364953243
26496.587222401053,2459471.9507176,2,7.3505447737494,0.1092496439814567,14.021692066
26496.93388800323,2459471.965162,2,7.468893734677012,0.1207080855965614,14.02168250761
26497.58111040294,2459471.9921296,1,7.905051232288807,0.199458971619606,14.02166466226
26497.59222240373,2459471.9925926,1,7.94063984870059,0.193920224905014,14.02166435587
26568.4583328031,2459474.9453472,1,7.74022031532853,0.1370696127414703,14.01971129167
26639.98055520281,2459477.9254398,2,7.320090013325755,0.1264325082302093,14.01774189662
26809.132221601903,2459484.9734259,2,7.365887909201886,0.1607269495725631,14.01309124661
26879.040832802653,2459487.8862847,2,7.2558269319678494,0.1762555986642837,14.01117206534
26879.087500803173,2459487.8882292,2,7.365043012475203,0.1366001367568969,14.01117078474
26879.983334396034,2459487.9255556,1,7.898624395976121,0.2012537717819214,14.01114620264
26880.510832797736,2459487.9475347,1,7.857311683574029,0.1802859902381897,14.01113172797
26927.11777679622,2459489.8894907,1,8.011672623045936,0.1794916689395904,14.00985320264
26927.15166720003,2459489.8909028,1,7.872663027985137,0.1522223055362701,14.00985227323
26928.05666640401,2459489.9286111,2,7.410599501251966,0.0962191224098205,14.00982745466
26928.424723204225,2459489.9439468,2,7.439234490101525,0.1154213845729827,14.0098173612
27094.94916720316,2459496.8824653,1,7.781174097635029,0.1888402849435806,14.00525546326
27094.97166720405,2459496.8834028,1,7.767170825856345,0.1330518871545791,14.00525484753
27095.13361199945,2459496.8901505,1,7.774689692570664,0.1450090557336807,14.00525041576
27096.097778398544,2459496.9303241,2,7.281901060011826,0.1055910587310791,14.00522403066
27096.47749919817,2459496.9461458,2,7.352995933709668,0.0989410504698753,14.00521363942
27143.10333360359,2459498.8888889,2,7.49070263855212,0.1137771904468536,14.00393808054
27143.11472160369,2459498.8893634,2,7.470485939492228,0.0973906442523002,14.00393776908
27143.16166560352,2459498.8913194,2,7.459655284144063,0.0860482454299926,14.0039364852
27144.540832802653,2459498.9487847,1,8.029350566603593,0.1790805906057357,14.00389876635
27144.768612004817,2459498.9582755,1,8.040874015934078,0.1471673846244812,14.00389253688
27240.439999200404,2459502.9445833,1,7.8666667949220415,0.1733530163764953,14.00127763528
27241.678610399365,2459502.9961921,2,7.168503524195005,0.1239213123917579,14.00124380221
27264.04388879612,2459503.9280787,2,7.293404768473056,0.0977668538689613,14.00063297879
27265.10166719556,2459503.9721528,1,7.789083323662473,0.1340512633323669,14.00060409385
27621.653332795948,2459518.8284722,2,7.376785129896964,0.0833822190761566,13.99088980475
27622.64833439514,2459518.8699306,1,7.754552240490179,0.0997991263866424,13.9908627577
27693.6850007996,2459521.8297917,1,8.133801176521926,0.1144721955060958,13.98893266576
27740.55083279684,2459523.7825347,2,7.442408603671698,0.0762823149561882,13.98766026871
27742.52305440232,2459523.8647106,1,7.780818055113558,0.0983744040131568,13.98760674015
27790.222778398544,2459525.8521991,1,7.981087389925799,0.1237042322754859,13.98631252428
27790.64749919996,2459525.8698958,2,7.4492429973978,0.0888386964797973,13.98630100409
27909.6202775985,2459530.8270949,1,7.906511475750026,0.14683797955513,13.98307645502
27911.0511119999,2459530.886713,2,7.284960795376438,0.078265830874443,13.98303770493
27959.54194559902,2459532.9071644,1,8.071878703881284,0.1473975330591201,13.98172489272
